SEASON,GAME_ID,DATE,HOME,AWAY
20122013,20363,03/09/2013,PHX,DAL
20122013,20364,03/09/2013,LAK,CGY
20122013,20365,03/10/2013,WSH,NYR
20122013,20366,03/10/2013,DET,CBJ
20122013,20367,03/10/2013,FLA,MTL
20122013,20368,03/10/2013,NJD,WPG
20122013,20369,03/10/2013,PIT,NYI
20122013,20370,03/10/2013,CHI,EDM
20122013,20371,03/10/2013,PHI,BUF
20122013,20372,03/10/2013,MIN,VAN
20122013,20373,03/10/2013,COL,SJS
20122013,20374,03/10/2013,ANA,STL
20122013,20375,03/11/2013,OTT,BOS
20122013,20376,03/11/2013,LAK,CGY
20122013,20377,03/12/2013,BUF,NYR
20122013,20378,03/12/2013,WSH,CAR
20122013,20379,03/12/2013,CBJ,VAN
20122013,20380,03/12/2013,PIT,BOS
20122013,20381,03/12/2013,FLA,TBL
20122013,20382,03/12/2013,WPG,TOR
20122013,20383,03/12/2013,STL,SJS
20122013,20384,03/12/2013,MIN,ANA
20122013,20385,03/12/2013,DAL,NSH
20122013,20386,03/12/2013,COL,EDM
20122013,20387,03/12/2013,PHX,LAK
20122013,20388,03/13/2013,MTL,OTT
20122013,20389,03/13/2013,NJD,PHI
20122013,20390,03/13/2013,CGY,DET
20122013,20391,03/14/2013,BOS,FLA
20122013,20392,03/14/2013,TOR,PIT
20122013,20393,03/14/2013,CAR,WSH
20122013,20394,03/14/2013,CBJ,CHI
20122013,20395,03/14/2013,TBL,NYI
20122013,20396,03/14/2013,WPG,NYR
20122013,20397,03/14/2013,STL,PHX
20122013,20398,03/14/2013,MIN,COL
20122013,20399,03/14/2013,DAL,ANA
20122013,20400,03/14/2013,VAN,NSH
20122013,20401,03/14/2013,SJS,LAK
20122013,20402,03/15/2013,PHI,NJD
20122013,20403,03/15/2013,CGY,NSH
20122013,20404,03/15/2013,EDM,DET
20122013,20405,03/16/2013,BOS,WSH
20122013,20406,03/16/2013,PIT,NYR
20122013,20407,03/16/2013,BUF,OTT
20122013,20408,03/16/2013,COL,MIN
20122013,20409,03/16/2013,TOR,WPG
20122013,20410,03/16/2013,NJD,MTL
20122013,20411,03/16/2013,TBL,CAR
20122013,20412,03/16/2013,CBJ,PHX
20122013,20413,03/16/2013,FLA,NYI
20122013,20414,03/16/2013,STL,ANA
20122013,20415,03/16/2013,DAL,CHI
20122013,20416,03/16/2013,VAN,DET
20122013,20417,03/16/2013,LAK,SJS
20122013,20418,03/17/2013,PIT,BOS
20122013,20419,03/17/2013,OTT,WPG
20122013,20420,03/17/2013,WSH,BUF
20122013,20421,03/17/2013,EDM,NSH
20122013,20422,03/18/2013,NYR,CAR
20122013,20423,03/18/2013,TBL,PHI
20122013,20424,03/18/2013,DAL,CGY
20122013,20425,03/18/2013,COL,CHI
20122013,20426,03/18/2013,VAN,MIN
20122013,20427,03/18/2013,ANA,SJS
20122013,20428,03/18/2013,LAK,PHX
20122013,20429,03/19/2013,NJD,NYR
20122013,20430,03/19/2013,NYI,OTT
20122013,20431,03/19/2013,CAR,FLA
20122013,20432,03/19/2013,CBJ,NSH
20122013,20433,03/19/2013,MTL,BUF
20122013,20434,03/19/2013,PIT,WSH
20122013,20435,03/19/2013,WPG,BOS
20122013,20436,03/19/2013,VAN,STL
20122013,20437,03/19/2013,LAK,PHX
20122013,20438,03/20/2013,TOR,TBL
20122013,20439,03/20/2013,DET,MIN
20122013,20440,03/20/2013,COL,DAL
20122013,20441,03/20/2013,EDM,SJS
20122013,20442,03/20/2013,ANA,CHI
20122013,20443,03/21/2013,BUF,TOR
20122013,20444,03/21/2013,NYI,MTL
20122013,20445,03/21/2013,NYR,FLA
20122013,20446,03/21/2013,CAR,NJD
20122013,20447,03/21/2013,OTT,BOS
20122013,20448,03/21/2013,WPG,WSH
20122013,20449,03/21/2013,NSH,CGY
20122013,20450,03/21/2013,PHX,VAN
20122013,20451,03/21/2013,LAK,DAL
20122013,20452,03/22/2013,NYI,PIT
20122013,20453,03/22/2013,CBJ,CGY
20122013,20454,03/22/2013,WPG,WSH
20122013,20455,03/22/2013,ANA,DET
20122013,20456,03/23/2013,OTT,TBL
20122013,20457,03/23/2013,MIN,SJS
20122013,20458,03/23/2013,LAK,VAN
20122013,20459,03/23/2013,TOR,BOS
20122013,20460,03/23/2013,MTL,BUF
20122013,20461,03/23/2013,NJD,FLA
20122013,20462,03/23/2013,NSH,CBJ
20122013,20463,03/23/2013,DAL,COL
20122013,20464,03/23/2013,EDM,STL
20122013,20465,03/24/2013,NYI,FLA
20122013,20466,03/24/2013,PIT,PHI
20122013,20467,03/24/2013,NYR,WSH
20122013,20468,03/24/2013,WPG,TBL
20122013,20469,03/24/2013,COL,VAN
20122013,20470,03/24/2013,CGY,STL
20122013,20471,03/24/2013,ANA,DET
20122013,20472,03/25/2013,BOS,TOR
20122013,20473,03/25/2013,OTT,NJD
20122013,20474,03/25/2013,CHI,LAK
20122013,20475,03/25/2013,NSH,EDM
20122013,20476,03/25/2013,DAL,MIN
20122013,20477,03/25/2013,PHX,DET
20122013,20478,03/25/2013,ANA,SJS
20122013,20479,03/26/2013,TOR,FLA
20122013,20480,03/26/2013,PIT,MTL
20122013,20481,03/26/2013,WSH,NYI
20122013,20482,03/26/2013,CAR,WPG
20122013,20483,03/26/2013,PHI,NYR
20122013,20484,03/26/2013,TBL,BUF
20122013,20485,03/26/2013,STL,EDM
20122013,20486,03/26/2013,CHI,CGY
20122013,20487,03/26/2013,VAN,CBJ
20122013,20488,03/27/2013,BOS,MTL
20122013,20489,03/27/2013,MIN,PHX
20122013,20490,03/27/2013,CGY,COL
20122013,20491,03/27/2013,SJS,ANA
20122013,20492,03/28/2013,TOR,CAR
20122013,20493,03/28/2013,PHI,NYI
20122013,20494,03/28/2013,PIT,WPG
20122013,20495,03/28/2013,OTT,NYR
20122013,20496,03/28/2013,FLA,BUF
20122013,20497,03/28/2013,STL,LAK
20122013,20498,03/28/2013,NSH,PHX
20122013,20499,03/28/2013,EDM,CBJ
20122013,20500,03/28/2013,VAN,COL
20122013,20501,03/28/2013,SJS,DET
20122013,20502,03/29/2013,TBL,NJD
20122013,20503,03/29/2013,CHI,ANA
20122013,20504,03/29/2013,DAL,MIN
20122013,20505,03/29/2013,CGY,CBJ
20122013,20506,03/30/2013,PHI,BOS
20122013,20507,03/30/2013,PIT,NYI
20122013,20508,03/30/2013,WPG,CAR
20122013,20509,03/30/2013,COL,NSH
20122013,20510,03/30/2013,MIN,LAK
20122013,20511,03/30/2013,BUF,WSH
20122013,20512,03/30/2013,MTL,NYR
20122013,20513,03/30/2013,OTT,TOR
20122013,20514,03/30/2013,FLA,NJD
20122013,20515,03/30/2013,EDM,VAN
20122013,20516,03/30/2013,SJS,PHX
20122013,20517,03/31/2013,DET,CHI
20122013,20518,03/31/2013,CBJ,ANA
20122013,20519,03/31/2013,BUF,BOS
20122013,20520,03/31/2013,DAL,LAK
20122013,20521,03/31/2013,PHI,WSH
20122013,20522,04/01/2013,NJD,NYI
20122013,20523,04/01/2013,NYR,WPG
20122013,20524,04/01/2013,MTL,CAR
20122013,20525,04/01/2013,DET,COL
20122013,20526,04/01/2013,MIN,STL
20122013,20527,04/01/2013,CHI,NSH
20122013,20528,04/01/2013,DAL,ANA
20122013,20529,04/01/2013,EDM,CGY
20122013,20530,04/01/2013,SJS,VAN
20122013,20531,04/02/2013,BOS,OTT
20122013,20532,04/02/2013,NYI,WPG
20122013,20533,04/02/2013,CAR,WSH
20122013,20534,04/02/2013,PIT,BUF
20122013,20535,04/02/2013,TBL,FLA
20122013,20536,04/02/2013,NSH,COL
20122013,20537,04/02/2013,PHX,LAK
20122013,20538,04/03/2013,NYR,PIT
20122013,20539,04/03/2013,PHI,MTL
20122013,20540,04/03/2013,CGY,EDM
20122013,20541,04/03/2013,ANA,DAL
20122013,20542,04/03/2013,SJS,MIN
20122013,20543,04/04/2013,BOS,NJD
20122013,20544,04/04/2013,TOR,PHI
20122013,20545,04/04/2013,WSH,NYI
20122013,20546,04/04/2013,CAR,TBL
20122013,20547,04/04/2013,MTL,WPG
20122013,20548,04/04/2013,NSH,CBJ
20122013,20549,04/04/2013,CHI,STL
20122013,20550,04/04/2013,VAN,EDM
20122013,20551,04/04/2013,PHX,DET
20122013,20552,04/04/2013,LAK,MIN
20122013,20553,04/05/2013,BUF,OTT
20122013,20554,04/05/2013,PIT,NYR
20122013,20555,04/05/2013,STL,CBJ
20122013,20556,04/05/2013,COL,DET
20122013,20557,04/05/2013,ANA,DAL
20122013,20558,04/05/2013,SJS,CGY
20122013,20559,04/06/2013,WPG,PHI
20122013,20560,04/06/2013,NSH,CHI
20122013,20561,04/06/2013,LAK,EDM
20122013,20562,04/06/2013,MTL,BOS
20122013,20563,04/06/2013,NJD,TOR
20122013,20564,04/06/2013,NYI,TBL
20122013,20565,04/06/2013,CAR,NYR
20122013,20566,04/06/2013,FLA,WSH
20122013,20567,04/06/2013,PHX,COL
20122013,20568,04/06/2013,VAN,CGY
20122013,20569,04/07/2013,DET,STL
20122013,20570,04/07/2013,SJS,DAL
20122013,20571,04/07/2013,FLA,OTT
20122013,20572,04/07/2013,CBJ,MIN
20122013,20573,04/07/2013,WSH,TBL
20122013,20574,04/07/2013,CHI,NSH
20122013,20575,04/07/2013,BUF,NJD
20122013,20576,04/07/2013,ANA,LAK
20122013,20577,04/08/2013,BOS,CAR
20122013,20578,04/08/2013,TOR,NYR
20122013,20579,04/08/2013,COL,CGY
20122013,20580,04/08/2013,VAN,PHX
20122013,20581,04/08/2013,ANA,EDM
20122013,20582,04/09/2013,NYI,PHI
20122013,20583,04/09/2013,CAR,PIT
20122013,20584,04/09/2013,CBJ,SJS
20122013,20585,04/09/2013,MTL,WSH
20122013,20586,04/09/2013,TBL,OTT
20122013,20587,04/09/2013,WPG,BUF
20122013,20588,04/09/2013,NSH,STL
20122013,20589,04/09/2013,MIN,CHI
20122013,20590,04/09/2013,DAL,LAK
20122013,20591,04/10/2013,NJD,BOS
20122013,20592,04/10/2013,NYR,TOR
20122013,20593,04/10/2013,CGY,VAN
20122013,20594,04/10/2013,EDM,PHX
20122013,20595,04/10/2013,ANA,COL
20122013,20596,04/11/2013,BOS,NYI
20122013,20597,04/11/2013,BUF,MTL
20122013,20598,04/11/2013,PHI,OTT
20122013,20599,04/11/2013,WSH,CAR
20122013,20600,04/11/2013,TBL,PIT
20122013,20601,04/11/2013,DET,SJS
20122013,20602,04/11/2013,WPG,FLA
20122013,20603,04/11/2013,MIN,STL
20122013,20604,04/11/2013,LAK,COL
20122013,20605,04/12/2013,NJD,OTT
20122013,20606,04/12/2013,CBJ,STL
20122013,20607,04/12/2013,NSH,DAL
20122013,20608,04/12/2013,CHI,DET
20122013,20609,04/12/2013,CGY,PHX
20122013,20610,04/13/2013,BUF,PHI
20122013,20611,04/13/2013,COL,VAN
20122013,20612,04/13/2013,TOR,MTL
20122013,20613,04/13/2013,NYI,NYR
20122013,20614,04/13/2013,WSH,TBL
20122013,20615,04/13/2013,CAR,BOS
20122013,20616,04/13/2013,FLA,PIT
20122013,20617,04/13/2013,MIN,CBJ
20122013,20618,04/13/2013,DAL,SJS
20122013,20619,04/13/2013,EDM,CGY
20122013,20620,04/13/2013,LAK,ANA
20122013,20621,04/14/2013,STL,CHI
20122013,20622,04/14/2013,BUF,TBL
20122013,20623,04/14/2013,NSH,DET
20122013,20624,04/28/2013,BOS,OTT
20122013,20625,04/15/2013,TOR,NJD
20122013,20626,04/15/2013,MTL,PHI
20122013,20627,04/15/2013,CHI,DAL
20122013,20628,04/15/2013,NSH,VAN
20122013,20629,04/15/2013,COL,CBJ
20122013,20630,04/15/2013,CGY,MIN
20122013,20631,04/15/2013,PHX,SJS
20122013,20632,04/16/2013,NYI,FLA
20122013,20633,04/16/2013,WSH,TOR
20122013,20634,04/16/2013,OTT,CAR
20122013,20635,04/16/2013,PHI,NYR
20122013,20636,04/16/2013,WPG,TBL
20122013,20637,04/16/2013,STL,VAN
20122013,20638,04/16/2013,EDM,MIN
20122013,20639,04/16/2013,SJS,LAK
20122013,20640,04/17/2013,PIT,MTL
20122013,20641,04/17/2013,BOS,BUF
20122013,20642,04/17/2013,CGY,DET
20122013,20643,04/17/2013,ANA,CBJ
20122013,20644,04/18/2013,TOR,NYI
20122013,20645,04/18/2013,NYR,FLA
20122013,20646,04/18/2013,MTL,TBL
20122013,20647,04/18/2013,OTT,WSH
20122013,20648,04/18/2013,PHI,NJD
20122013,20649,04/18/2013,WPG,CAR
20122013,20650,04/18/2013,STL,PHX
20122013,20651,04/18/2013,DAL,VAN
20122013,20652,04/18/2013,LAK,CBJ
20122013,20653,04/18/2013,SJS,MIN
20122013,20654,04/20/2013,BOS,PIT
20122013,20655,04/19/2013,BUF,NYR
20122013,20656,04/19/2013,STL,DAL
20122013,20657,04/19/2013,CHI,NSH
20122013,20658,04/19/2013,COL,EDM
20122013,20659,04/19/2013,CGY,ANA
20122013,20660,04/20/2013,NJD,FLA
20122013,20661,04/20/2013,WPG,NYI
20122013,20662,04/20/2013,MTL,WSH
20122013,20663,04/20/2013,OTT,TOR
20122013,20664,04/23/2013,PIT,BUF
20122013,20665,04/20/2013,CAR,PHI
20122013,20666,04/20/2013,CHI,PHX
20122013,20667,04/20/2013,VAN,DET
20122013,20668,04/21/2013,BOS,FLA
20122013,20669,04/21/2013,TBL,CAR
20122013,20670,04/21/2013,MIN,CGY
20122013,20671,04/21/2013,NYR,NJD
20122013,20672,04/21/2013,COL,STL
20122013,20673,04/21/2013,EDM,ANA
20122013,20674,04/21/2013,SJS,CBJ
20122013,20675,04/21/2013,LAK,DAL
20122013,20676,04/22/2013,BUF,WPG
20122013,20677,04/22/2013,OTT,PIT
20122013,20678,04/22/2013,DET,PHX
20122013,20679,04/22/2013,EDM,ANA
20122013,20680,04/22/2013,VAN,CHI
20122013,20681,04/23/2013,NJD,MTL
20122013,20682,04/23/2013,WSH,WPG
20122013,20683,04/23/2013,CAR,NYI
20122013,20684,04/23/2013,PHI,BOS
20122013,20685,04/23/2013,FLA,NYR
20122013,20686,04/23/2013,STL,COL
20122013,20687,04/23/2013,NSH,CGY
20122013,20688,04/23/2013,MIN,LAK
20122013,20689,04/23/2013,SJS,DAL
20122013,20690,04/24/2013,TBL,TOR
20122013,20691,04/24/2013,DET,LAK
20122013,20692,04/24/2013,EDM,CHI
20122013,20693,04/24/2013,PHX,SJS
20122013,20694,04/25/2013,PHI,NYI
20122013,20695,04/25/2013,WSH,OTT
20122013,20696,04/25/2013,CAR,NYR
20122013,20697,04/25/2013,NJD,PIT
20122013,20698,04/25/2013,FLA,TOR
20122013,20699,04/25/2013,DET,NSH
20122013,20700,04/25/2013,WPG,MTL
20122013,20701,04/25/2013,STL,CGY
20122013,20702,04/25/2013,DAL,CBJ
20122013,20703,04/25/2013,VAN,ANA
20122013,20704,04/26/2013,BUF,NYI
20122013,20705,04/26/2013,MIN,EDM
20122013,20706,04/26/2013,CHI,CGY
20122013,20707,04/26/2013,PHX,COL
20122013,20708,04/27/2013,TOR,MTL
20122013,20709,04/27/2013,OTT,PHI
20122013,20710,04/27/2013,PIT,CAR
20122013,20711,04/27/2013,WSH,BOS
20122013,20712,04/27/2013,TBL,FLA
20122013,20713,04/27/2013,CBJ,NSH
20122013,20714,04/27/2013,NYR,NJD
20122013,20715,04/27/2013,COL,MIN
20122013,20716,04/27/2013,STL,CHI
20122013,20717,04/27/2013,DAL,DET
20122013,20718,04/27/2013,EDM,VAN
20122013,20719,04/27/2013,ANA,PHX
20122013,20720,04/27/2013,LAK,SJS
20122013,30111,05/01/2013,PIT,NYI
20122013,30112,05/03/2013,PIT,NYI
20122013,30113,05/05/2013,NYI,PIT
20122013,30114,05/07/2013,NYI,PIT
20122013,30115,05/09/2013,PIT,NYI
20122013,30116,05/11/2013,NYI,PIT
20122013,30121,05/02/2013,MTL,OTT
20122013,30122,05/03/2013,MTL,OTT
20122013,30123,05/05/2013,OTT,MTL
20122013,30124,05/07/2013,OTT,MTL
20122013,30125,05/09/2013,MTL,OTT
20122013,30131,05/02/2013,WSH,NYR
20122013,30132,05/04/2013,WSH,NYR
20122013,30133,05/06/2013,NYR,WSH
20122013,30134,05/08/2013,NYR,WSH
20122013,30135,05/10/2013,WSH,NYR
20122013,30136,05/12/2013,NYR,WSH
20122013,30137,05/13/2013,WSH,NYR
20122013,30141,05/01/2013,BOS,TOR
20122013,30142,05/04/2013,BOS,TOR
20122013,30143,05/06/2013,TOR,BOS
20122013,30144,05/08/2013,TOR,BOS
20122013,30145,05/10/2013,BOS,TOR
20122013,30146,05/12/2013,TOR,BOS
20122013,30147,05/13/2013,BOS,TOR
20122013,30151,04/30/2013,CHI,MIN
20122013,30152,05/03/2013,CHI,MIN
20122013,30153,05/05/2013,MIN,CHI
20122013,30154,05/07/2013,MIN,CHI
20122013,30155,05/09/2013,CHI,MIN
20122013,30161,04/30/2013,ANA,DET
20122013,30162,05/02/2013,ANA,DET
20122013,30163,05/04/2013,DET,ANA
20122013,30164,05/06/2013,DET,ANA
20122013,30165,05/08/2013,ANA,DET
20122013,30166,05/10/2013,DET,ANA
20122013,30167,05/12/2013,ANA,DET
20122013,30171,05/01/2013,VAN,SJS
20122013,30172,05/03/2013,VAN,SJS
20122013,30173,05/05/2013,SJS,VAN
20122013,30174,05/07/2013,SJS,VAN
20122013,30181,04/30/2013,STL,LAK
20122013,30182,05/02/2013,STL,LAK
20122013,30183,05/04/2013,LAK,STL
20122013,30184,05/06/2013,LAK,STL
20122013,30185,05/08/2013,STL,LAK
20122013,30186,05/10/2013,LAK,STL
20122013,30211,05/14/2013,PIT,OTT
20122013,30212,05/17/2013,PIT,OTT
20122013,30213,05/19/2013,OTT,PIT
20122013,30214,05/22/2013,OTT,PIT
20122013,30215,05/24/2013,PIT,OTT
20122013,30221,05/16/2013,BOS,NYR
20122013,30222,05/19/2013,BOS,NYR
20122013,30223,05/21/2013,NYR,BOS
20122013,30224,05/23/2013,NYR,BOS
20122013,30225,05/25/2013,BOS,NYR
20122013,30231,05/15/2013,CHI,DET
20122013,30232,05/18/2013,CHI,DET
20122013,30233,05/20/2013,DET,CHI
20122013,30234,05/23/2013,DET,CHI
20122013,30235,05/25/2013,CHI,DET
20122013,30236,05/27/2013,DET,CHI
20122013,30237,05/29/2013,CHI,DET
20122013,30241,05/14/2013,LAK,SJS
20122013,30242,05/16/2013,LAK,SJS
20122013,30243,05/18/2013,SJS,LAK
20122013,30244,05/21/2013,SJS,LAK
20122013,30245,05/23/2013,LAK,SJS
20122013,30246,05/26/2013,SJS,LAK
20122013,30247,05/28/2013,LAK,SJS
20122013,30311,06/01/2013,PIT,BOS
20122013,30312,06/03/2013,PIT,BOS
20122013,30313,06/05/2013,BOS,PIT
20122013,30314,06/07/2013,BOS,PIT
20122013,30321,06/01/2013,CHI,LAK
20122013,30322,06/02/2013,CHI,LAK
20122013,30323,06/04/2013,LAK,CHI
20122013,30324,06/06/2013,LAK,CHI
20122013,30325,06/08/2013,CHI,LAK
20122013,30411,06/12/2013,CHI,BOS
20122013,30412,06/15/2013,CHI,BOS
20122013,30413,06/17/2013,BOS,CHI
20122013,30414,06/19/2013,BOS,CHI
20122013,30415,06/22/2013,CHI,BOS
20122013,30416,06/24/2013,BOS,CHI
20132014,10001,09/14/2013,WPG,WSH
20132014,10002,09/14/2013,CGY,EDM
20132014,10003,09/14/2013,EDM,CGY
20132014,10004,09/15/2013,CBJ,PIT
20132014,10005,09/15/2013,DAL,STL
20132014,10006,09/15/2013,LAK,PHX
20132014,10007,09/15/2013,MTL,BUF
20132014,10008,09/15/2013,PHI,TOR
20132014,10009,09/15/2013,PHX,LAK
20132014,10010,09/15/2013,WPG,OTT
20132014,10011,09/16/2013,ANA,PHX
20132014,10012,09/16/2013,FLA,NSH
20132014,10013,09/16/2013,FLA,NSH
20132014,10014,09/16/2013,MTL,BOS
20132014,10015,09/16/2013,NJD,NYR
20132014,10016,09/16/2013,OTT,CGY
20132014,10017,09/16/2013,PHI,WSH
20132014,10018,09/16/2013,PIT,DET
20132014,10019,09/16/2013,TOR,PHI
20132014,10020,09/16/2013,VAN,SJS
20132014,10021,09/17/2013,ANA,LAK
20132014,10022,09/17/2013,CGY,NYI
20132014,10023,09/17/2013,CHI,DET
20132014,10024,09/17/2013,CBJ,BUF
20132014,10025,09/17/2013,MIN,CBJ
20132014,10026,09/17/2013,NYI,CGY
20132014,10027,09/17/2013,PHI,NYR
20132014,10028,09/17/2013,WSH,BOS
20132014,10029,09/17/2013,WPG,EDM
20132014,10030,09/18/2013,CAR,CBJ
20132014,10031,09/18/2013,COL,ANA
20132014,10032,09/18/2013,DAL,FLA
20132014,10033,09/18/2013,TBL,STL
20132014,10034,09/18/2013,VAN,EDM
20132014,10035,09/19/2013,BOS,DET
20132014,10036,09/19/2013,BUF,CAR
20132014,10037,09/19/2013,CHI,PIT
20132014,10038,09/19/2013,NJD,NYI
20132014,10039,09/19/2013,OTT,TOR
20132014,10040,09/19/2013,TBL,NSH
20132014,10041,09/19/2013,WPG,MIN
20132014,10042,09/20/2013,CAR,MTL
20132014,10043,09/20/2013,COL,LAK
20132014,10044,09/20/2013,FLA,DAL
20132014,10045,09/20/2013,SJS,ANA
20132014,10046,09/20/2013,STL,TBL
20132014,10047,09/20/2013,WSH,CHI
20132014,10048,09/21/2013,BUF,TOR
20132014,10049,09/21/2013,DET,BOS
20132014,10050,09/21/2013,EDM,VAN
20132014,10051,09/21/2013,MIN,WPG
20132014,10052,09/21/2013,MTL,CAR
20132014,10053,09/21/2013,NYI,NJD
20132014,10054,09/21/2013,PIT,CBJ
20132014,10055,09/21/2013,SJS,PHX
20132014,10056,09/21/2013,STL,DAL
20132014,10057,09/21/2013,TBL,FLA
20132014,10058,09/22/2013,ANA,COL
20132014,10059,09/22/2013,DET,CHI
20132014,10060,09/22/2013,NSH,NYI
20132014,10061,09/22/2013,TOR,BUF
20132014,10062,09/23/2013,BOS,WSH
20132014,10063,09/23/2013,CGY,NYR
20132014,10064,09/23/2013,CBJ,MIN
20132014,10065,09/23/2013,EDM,WPG
20132014,10066,09/23/2013,MTL,NJD
20132014,10067,09/23/2013,PIT,CHI
20132014,10068,09/23/2013,VAN,PHX
20132014,10069,09/24/2013,COL,DAL
20132014,10070,09/24/2013,EDM,NYR
20132014,10071,09/24/2013,LAK,ANA
20132014,10072,09/24/2013,NSH,TBL
20132014,10073,09/24/2013,PHI,NJD
20132014,10074,09/24/2013,SJS,VAN
20132014,10075,09/24/2013,TOR,OTT
20132014,10076,09/25/2013,BUF,CBJ
20132014,10077,09/25/2013,CGY,PHX
20132014,10078,09/25/2013,DET,PIT
20132014,10079,09/25/2013,MIN,STL
20132014,10080,09/25/2013,OTT,MTL
20132014,10081,09/25/2013,WSH,NSH
20132014,10082,09/26/2013,CBJ,CAR
20132014,10083,09/26/2013,DAL,COL
20132014,10084,09/26/2013,MTL,OTT
20132014,10085,09/26/2013,NJD,PHI
20132014,10086,09/26/2013,TBL,FLA
20132014,10087,09/26/2013,VAN,NYR
20132014,10088,09/26/2013,WPG,BOS
20132014,10089,09/27/2013,BOS,WPG
20132014,10090,09/27/2013,CAR,BUF
20132014,10091,09/27/2013,DET,TOR
20132014,10092,09/27/2013,EDM,DAL
20132014,10093,09/27/2013,LAK,NYR
20132014,10094,09/27/2013,NYI,NSH
20132014,10095,09/27/2013,PHX,SJS
20132014,10096,09/27/2013,STL,MIN
20132014,10097,09/27/2013,WSH,PHI
20132014,10098,09/28/2013,ANA,SJS
20132014,10099,09/28/2013,CHI,WSH
20132014,10100,09/28/2013,FLA,TBL
20132014,10101,09/28/2013,LAK,COL
20132014,10102,09/28/2013,TOR,DET
20132014,10103,09/29/2013,NYI,OTT
20132014,10104,09/29/2013,OTT,NYI
20132014,20001,10/01/2013,MTL,TOR
20132014,20002,10/01/2013,CHI,WSH
20132014,20003,10/01/2013,EDM,WPG
20132014,20004,10/02/2013,PHI,TOR
20132014,20005,10/02/2013,DET,BUF
20132014,20006,10/02/2013,COL,ANA
20132014,20007,10/03/2013,BOS,TBL
20132014,20008,10/03/2013,PIT,NJD
20132014,20009,10/03/2013,WSH,CGY
20132014,20010,10/03/2013,STL,NSH
20132014,20011,10/03/2013,MIN,LAK
20132014,20012,10/03/2013,DAL,FLA
20132014,20013,10/03/2013,PHX,NYR
20132014,20014,10/03/2013,SJS,VAN
20132014,20015,10/04/2013,BUF,OTT
20132014,20016,10/04/2013,NJD,NYI
20132014,20017,10/04/2013,CAR,DET
20132014,20018,10/04/2013,CBJ,CGY
20132014,20019,10/04/2013,WPG,LAK
20132014,20020,10/04/2013,COL,NSH
20132014,20021,10/05/2013,BOS,DET
20132014,20022,10/05/2013,TOR,OTT
20132014,20023,10/05/2013,MTL,PHI
20132014,20024,10/05/2013,NYI,CBJ
20132014,20025,10/05/2013,PIT,BUF
20132014,20026,10/05/2013,CHI,TBL
20132014,20027,10/05/2013,STL,FLA
20132014,20028,10/05/2013,DAL,WSH
20132014,20029,10/05/2013,MIN,ANA
20132014,20030,10/05/2013,VAN,EDM
20132014,20031,10/05/2013,SJS,PHX
20132014,20032,10/06/2013,CAR,PHI
20132014,20033,10/06/2013,WPG,ANA
20132014,20034,10/06/2013,CGY,VAN
20132014,20035,10/07/2013,EDM,NJD
20132014,20036,10/07/2013,LAK,NYR
20132014,20037,10/08/2013,TOR,COL
20132014,20038,10/08/2013,NYI,PHX
20132014,20039,10/08/2013,PHI,FLA
20132014,20040,10/08/2013,PIT,CAR
20132014,20041,10/08/2013,BUF,TBL
20132014,20042,10/08/2013,NSH,MIN
20132014,20043,10/08/2013,VAN,NJD
20132014,20044,10/08/2013,SJS,NYR
20132014,20045,10/09/2013,STL,CHI
20132014,20046,10/09/2013,CGY,MTL
20132014,20047,10/09/2013,LAK,OTT
20132014,20048,10/10/2013,BOS,COL
20132014,20049,10/10/2013,BUF,CBJ
20132014,20050,10/10/2013,WSH,CAR
20132014,20051,10/10/2013,DET,PHX
20132014,20052,10/10/2013,TBL,FLA
20132014,20053,10/10/2013,NSH,TOR
20132014,20054,10/10/2013,MIN,WPG
20132014,20055,10/10/2013,EDM,MTL
20132014,20056,10/10/2013,VAN,SJS
20132014,20057,10/10/2013,ANA,NYR
20132014,20058,10/11/2013,PHI,PHX
20132014,20059,10/11/2013,CAR,LAK
20132014,20060,10/11/2013,FLA,PIT
20132014,20061,10/11/2013,CHI,NYI
20132014,20062,10/11/2013,WPG,DAL
20132014,20063,10/11/2013,CGY,NJD
20132014,20064,10/12/2013,TOR,EDM
20132014,20065,10/12/2013,DET,PHI
20132014,20066,10/12/2013,TBL,PIT
20132014,20067,10/12/2013,WSH,COL
20132014,20068,10/12/2013,CBJ,BOS
20132014,20069,10/12/2013,CHI,BUF
20132014,20070,10/12/2013,STL,NYR
20132014,20071,10/12/2013,NSH,NYI
20132014,20072,10/12/2013,MIN,DAL
20132014,20073,10/12/2013,VAN,MTL
20132014,20074,10/12/2013,SJS,OTT
20132014,20075,10/13/2013,CAR,PHX
20132014,20076,10/13/2013,FLA,LAK
20132014,20077,10/13/2013,WPG,NJD
20132014,20078,10/13/2013,ANA,OTT
20132014,20079,10/14/2013,BOS,DET
20132014,20080,10/14/2013,WSH,EDM
20132014,20081,10/14/2013,BUF,MIN
20132014,20082,10/15/2013,TOR,MIN
20132014,20083,10/15/2013,NYI,BUF
20132014,20084,10/15/2013,PHI,VAN
20132014,20085,10/15/2013,PIT,EDM
20132014,20086,10/15/2013,CAR,CHI
20132014,20087,10/15/2013,DET,CBJ
20132014,20088,10/15/2013,TBL,LAK
20132014,20089,10/15/2013,STL,SJS
20132014,20090,10/15/2013,NSH,FLA
20132014,20091,10/15/2013,WPG,MTL
